단어,한국수어사전 URL,수형 사진 URL,수형 설명,수어 동영상 URL (MP4)
반복/거듭/수시로/자꾸/자주/잦다/여러 번/연거푸/재차/빈번히,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=7833,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151223/233154/IMG000227674_700X466.jpg,손등이 밖으로 향하게 세운 오른 주먹을 왼쪽으로 이동시키며 1·2지를 펴는 동작을 두 번 반복한다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628600/MOV000254160_700X466.mp4
사슴/순록,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=7685,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151223/233093/IMG000227573_700X466.jpg,"가볍게 쥔 두 주먹을, 바닥이 밖으로 향하게 하여 머리 양쪽에 대고 교대로 올리면서 1·2지를 벌려 편다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733631/MOV000254080_700X466.mp4
또/그리고/다시,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=7422,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151219/230474/IMG000224212_700X466.jpg,오른 주먹의 5지 바닥을 1·2지의 손톱에 가볍게 대고 손등이 밖으로 향하게 하여 왼쪽 아래로 내리며 1·2지를 편다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727508/MOV000246514_700X466.mp4
용,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=7077,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151228/236076/IMG000231458_700X466.jpg,"오른 주먹을 입 앞에 댔다가 1·2지를 펴며, 좌우로 흔들며 빠르게 약간 위로 내민다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734930/MOV000257227_700X466.mp4
벼락,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=5497,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20210217/813639/IMG000358451_700X466.jpg,"5지 바닥을 1·2지 등에 대고 손등이 안으로 향하게 쥔 두 주먹을 1·2지를 펴면서 부딪히고, 빠르게 옆으로 약간 흔들며 오른손은 위로 올리고, 왼손은 아래로 내린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785387/MOV000357048_700X466.mp4
철학,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=23983,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151230/237107/IMG000232784_700X466.jpg,4지만 굽히고 손등이 밖으로 향하게 펴서 세운 오른손의 3지 끝을 오른쪽 관자놀이에 댄다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735246/MOV000258290_700X466.mp4
인공와우,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=12454,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151116/210730/IMG000200905_700X466.jpg,오른 주먹의 1·2·3·5지를 펴서 모로 세워 끝을 오른쪽 귀 뒤에 댄다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735757/MOV000235139_700X466.mp4
치매/치매증,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=11992,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20210203/808833/IMG000358303_700X466.jpg,"오른 주먹의 1·2·3·5지를 펴서 등이 밖으로 끝이 아래로 향하게 하여, 5지 끝을 오른쪽 관자놀이에 댄다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732654/MOV000257433_700X466.mp4
여덟/팔,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=11419,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151207/223237/IMG000215495_700X466.jpg,"오른손을, 4지를 접고 나머지 손가락을 벌려 손등이 밖으로 향하게 비스듬히 세운다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009769/MOV000360066_700X466.mp4
팔월,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=10555,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210449/IMG000200554_700X466.jpg,"왼 주먹의 1·2·3·5지를 펴서 벌려 끝이 오른쪽 약간 위로 등이 밖으로 향하게 하고, 오른 주먹의 1·5지 끝을 붙여 왼손 밑에 댔다가 벌리며 내리다가 좁히며 내려 다시 붙인다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630826/MOV000234882_700X466.mp4
ㅊ,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=9874,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151231/238077/IMG000234003_700X466.jpg,오른 주먹의 1·2·3·5지를 펴서 등이 밖으로 끝이 아래로 향하게 세운다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005761/MOV000359838_700X466.mp4
철학자,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=3964,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20210203/808801/IMG000358279_700X466.jpg,"4지만 굽히고 손등이 밖으로 향하게 펴서 세운 오른손의 3지 끝을 오른쪽 관자놀이에 댄 다음, 두 주먹의 4·5지를 펴서 끝이 위로 향하게 맞대고 세워 양옆으로 벌린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785141/MOV000356991_700X466.mp4
열여덟/십팔,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=12669,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151207/223675/IMG000216040_700X466.jpg,오른손의 1지를 굽히고 2·3·5지를 펴서 등이 밖으로 향하게 모로 세운다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009750/MOV000360047_700X466.mp4
팔십/여든,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=10056,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190730/605376/IMG000200552_700X466.jpg,오른 주먹의 1·2·3·5지를 펴서 벌려 등이 밖으로 향하게 비스듬히 세워 반쯤 구부려 좌우로 약간 흔든다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009703/MOV000360013_700X466.mp4
미수연,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=3577,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151204/221888/IMG000213922_700X466.jpg,"오른 주먹의 1·2·3·5지를 펴서 벌려 등이 밖으로 향하게 비스듬히 세워 반쯤 구부렸다가 편 다음, 왼손을 펴서 손바닥이 위로 향하게 하고, 그 위에서 오른손을 펴서 손바닥이 아래로 향하게 하여 왼쪽에서 오른쪽으로 이동시킨다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001873/MOV000359451_700X466.mp4
배부르다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=24032,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151206/223091/IMG000215372_700X466.jpg,왼손을 손등이 밖으로 손끝이 오른쪽으로 향하게 배 앞에 내놓고 오른손을 손등이 밖으로 손끝이 왼쪽으로 향하게 하여 배에 댔다가 내밀어 왼 손바닥에 댄다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633269/MOV000260438_700X466.mp4
시작/개시/개최/거행/시발/착수/출발/열다/이행/하수,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=24022,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151227/235552/IMG000230795_700X466.jpg,"손끝이 밖으로, 손등이 옆으로 향하게 편 두 손의 손바닥을 맞댔다가 양옆으로 벌린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633265/MOV000256711_700X466.mp4
참다/견디다/인내/자제/억제,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=24019,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151212/226241/IMG000218982_700X466.jpg,왼 주먹의 5지를 펴서 가슴 중앙에 세우고 그 끝을 오른 손바닥으로 눌러 내린다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633259/MOV000260423_700X466.mp4
비교/견주다/대조,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=23996,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151221/232126/IMG000226346_700X466.jpg,두 손을 펴서 손바닥이 위로 손끝이 밖으로 향하게 하여 상하로 엇갈리게 두 번 움직인다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627274/MOV000253088_700X466.mp4
헌금,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=23991,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20170621/453478/IMG000354289_700X466.jpg,"손끝이 밖으로 손바닥이 위로 향하게 편 두 손을 비스듬히 위로 올리면서 내민 다음, 오른 손의 1·5지 끝을 맞대어 동그라미를 만들어 좌우로 가볍게 두 번 흔든다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009778/MOV000360075_700X466.mp4
퇴학/퇴교,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=23987,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210366/IMG000200404_700X466.jpg,"두 손을 펴서 손끝이 위로 손등이 밖으로 향하게 얼굴 앞에 세워 한 번 당긴 다음, 왼 주먹의 5지를 펴서 바닥이 밖으로 향하게  세우고, 손등이 위로 향하게 편 오른손의 4지 옆면으로 왼손의 5지를 친다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009777/MOV000360074_700X466.mp4
절반/반절,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=12190,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151229/236747/IMG000232331_700X466.jpg,왼 주먹의 1지를 펴서 ‘+’자로 맞대고 오른손을 전후로 움직인다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628338/MOV000257939_700X466.mp4
필리핀,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=23915,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151118/211851/IMG000202268_700X466.jpg,"오른 손을 펴서 손끝이 위로 손바닥이 입으로 향하게 하여, 내민 혀 앞에서 왼쪽으로 두 번 돌린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047374/MOV000361245_700X466.mp4
오락가락,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=23903,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151207/223754/IMG000216117_700X466.jpg,손끝이 밖으로 향하게 편 오른손을 약간씩 올렸다 내렸다 하면서 밖으로 내민다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735785/MOV000260365_700X466.mp4
받다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=23875,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151205/222192/IMG000214249_700X466.jpg,손바닥이 위로 손끝이 밖으로 향하게 비스듬히 세운 오른손을 안으로 당긴다(예의를 갖추지 않아도 좋을 경우).,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1040307/MOV000360709_700X466.mp4
바닥,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=23873,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151206/222964/IMG000215165_700X466.jpg,손등이 위로 향하게 두 손을 펴서 상하로 겹쳐 댔다가 양옆으로 벌린다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633204/MOV000260342_700X466.mp4
고층,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=23830,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151127/217400/IMG000208721_700X466.jpg,두 손을 손바닥이 마주 보게 모로 세워 허리 높이에서 얼굴 높이까지 올린다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735779/MOV000260297_700X466.mp4
갚았다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=23827,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201130/780247/IMG000356782_700X466.jpg,손바닥이 아래로 손끝이 밖으로 향하게 편 왼 손바닥을 모로 세운 오른손의 4지 밑면으로 스쳐낸다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735778/MOV000260294_700X466.mp4
전세,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=21963,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/275402/IMG000293271_700X466.jpg,"오른손을 구부려 4지 옆면을 오른쪽 목덜미에 댄 다음, 손등이 위로 향하게 편 왼 손등에 오른 손바닥을 대고 약간 밑으로 내린다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732690/MOV000293270_700X466.mp4
한국어/한국말/국어,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=20809,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/271598/IMG000288876_700X466.jpg,"오른 손바닥으로 머리 오른쪽을 스쳐 내리다가 손바닥을 반쯤 구부려 관자놀이에 댄 다음, 오른 주먹의 1지를 펴서 세워 옆면을 입에 댔다가 밖으로 내민다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286683/MOV000288875_700X466.mp4
외래어,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=20349,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/270234/IMG000287220_700X466.jpg,"손등이 밖으로 손끝이 오른쪽으로 향하게 편 왼 손등에, 손바닥이 밖으로 손끝이 위로 향하게 편 오른 손등을 댔다가 밖으로 내밀고, 손등이 밖으로 향한 오른 주먹의 1지를 펴서 몸 가까이로 당긴 다음, 왼 주먹의 1지를 펴서 세우고, 그 바닥에 오른 주먹의 1·5지를 펴서 ‘ㄷ’ 모양이 되게 하여 끝을 두 번 댔다 뗀다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286223/MOV000287219_700X466.mp4
-ㅂ니다/-습니다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=19943,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/269167/IMG000285887_700X466.jpg,손바닥이 위로 향하게 편 왼 손바닥에 오른 손바닥을 댔다가 오른쪽으로 내린다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285817/MOV000285886_700X466.mp4
높임법/경어법,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=19690,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/268596/IMG000285138_700X466.jpg,"오른손을 손바닥이 위로 향하게 하여 약간 돌려 위로 올린 다음, 1·2지를 펴서 구부려 세운 두 주먹의 4지 옆면을 두 번 맞부딪친다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290078/MOV000285137_700X466.mp4
높임말/존경어/존대어/존댓말/존칭어,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=19689,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/268594/IMG000285135_700X466.jpg,"오른손을 손바닥이 위로 향하게 하여 약간 돌려 위로 올린 다음, 오른 주먹의 1지를 펴서 세워 옆면을 입에 댔다가 밖으로 내민다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290077/MOV000285134_700X466.mp4
과거/전/지나다,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=19582,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/250589/IMG000264494_700X466.jpg,오른손을 펴서 등이 밖으로 향하게 세워 오른쪽 어깨 너머로 넘긴다.,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160407/252633/MOV000264493_700X466.mp4
공중,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=18198,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/264988/IMG000280591_700X466.jpg,"오른 손바닥으로 오른뺨을 스쳐 내린 다음, 두 손을 펴서 손바닥이 밖으로 손끝이 위로 향하게 하여 얼굴 앞에서 교차하게 하였다가 양옆으로 벌리고, 손끝이 위로 향하게 비스듬히 세운 오른팔을 한바퀴 돌린 다음, 손바닥이 아래로 향하게 반쯤 구부린 오른손을 가슴 앞에서 약간 내리다가 멈춘다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/284182/MOV000280590_700X466.mp4
제사/제,https://sldict.korean.go.kr/front/sign/signContentsView.do?origin_no=19251,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/267719/IMG000284039_700X466.jpg,"오른 주먹의 1·5지를 펴서 끝을 이마에 댄 다음, 손등이 아래로 향하게 가볍게 쥔 두 주먹을 위로 올리며 손가락을 활짝 편다.",http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285235/MOV000284038_700X466.mp4
